survey_id,site_name,site_country,latitude,longitude,region,date_start,date_end,transect,start_at,start_time,end_time,depth_start,depth_end,species,category,amount,observer
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,1,07/17/2024,,,20.0,20.0,Large Boulder (50cm-1m-WA),UPC Substrate,1,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,1,07/17/2024,,,20.0,20.0,0 (0-10cm),UPC Relief,15,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,1,07/17/2024,,,20.0,20.0,1 (>10cm-1m),UPC Relief,15,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,1,07/17/2024,,,20.0,20.0,1) None,UPC Cover,8,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,1,07/17/2024,,,20.0,20.0,2) Brown (Kelp Holdfast),UPC Cover,6,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,1,07/17/2024,,,20.0,20.0,6) Encrusting Red Algae,UPC Cover,9,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,1,07/17/2024,,,20.0,20.0,8) Crustose Coralline,UPC Cover,7,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,1,07/17/2024,,,20.0,20.0,Superlayer Brown Algae,UPC Cover,26,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,1,07/17/2024,,,20.0,20.0,Superlayer Acid Weed,UPC Cover,1,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,Clay,UPC Substrate,17,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,Pebble (0.5-5cm-WA),UPC Substrate,9,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,Cobble (5-15cm-WA),UPC Substrate,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,Rock (15-25cm-WA),UPC Substrate,1,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,0 (0-10cm),UPC Relief,24,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,1 (>10cm-1m),UPC Relief,6,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,1) None,UPC Cover,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,2) Brown (Kelp Holdfast),UPC Cover,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,3) Other Brown Algae (Any Part),UPC Cover,1,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,5) Red Algae,UPC Cover,4,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,6) Encrusting Red Algae,UPC Cover,13,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,8) Crustose Coralline,UPC Cover,6,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,Superlayer Brown Algae,UPC Cover,21,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,2,07/17/2024,,,20.0,20.0,Superlayer Mobile Invertebrates,UPC Cover,1,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,4) Reef,UPC Substrate,2,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,Clay,UPC Substrate,19,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,Pebble (0.5-5cm-WA),UPC Substrate,5,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,Cobble (5-15cm-WA),UPC Substrate,4,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,0 (0-10cm),UPC Relief,19,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,1 (>10cm-1m),UPC Relief,11,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,1) None,UPC Cover,4,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,2) Brown (Kelp Holdfast),UPC Cover,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,3) Other Brown Algae (Any Part),UPC Cover,2,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,5) Red Algae,UPC Cover,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,6) Encrusting Red Algae,UPC Cover,6,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,8) Crustose Coralline,UPC Cover,12,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,Superlayer Brown Algae,UPC Cover,17,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,3,07/17/2024,,,22.0,21.0,Superlayer Mobile Invertebrates,UPC Cover,1,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,4) Reef,UPC Substrate,2,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,Clay,UPC Substrate,22,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,Pebble (0.5-5cm-WA),UPC Substrate,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,Cobble (5-15cm-WA),UPC Substrate,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,0 (0-10cm),UPC Relief,9,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,1 (>10cm-1m),UPC Relief,21,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,1) None,UPC Cover,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,2) Brown (Kelp Holdfast),UPC Cover,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,5) Red Algae,UPC Cover,5,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,6) Encrusting Red Algae,UPC Cover,10,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,8) Crustose Coralline,UPC Cover,7,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,9) Sessile Invertebrates,UPC Cover,2,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,4,07/18/2024,,,12.0,11.0,Superlayer Brown Algae,UPC Cover,29,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,Clay,UPC Substrate,20,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,Pebble (0.5-5cm-WA),UPC Substrate,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,Cobble (5-15cm-WA),UPC Substrate,4,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,Large Boulder (50cm-1m-WA),UPC Substrate,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,0 (0-10cm),UPC Relief,7,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,1 (>10cm-1m),UPC Relief,23,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,1) None,UPC Cover,4,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,2) Brown (Kelp Holdfast),UPC Cover,5,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,5) Red Algae,UPC Cover,1,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,6) Encrusting Red Algae,UPC Cover,10,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,8) Crustose Coralline,UPC Cover,6,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,9) Sessile Invertebrates,UPC Cover,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,Superlayer Brown Algae,UPC Cover,25,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,5,07/18/2024,,,16.0,14.0,Acid Weed,UPC Cover,1,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,4) Reef,UPC Substrate,3,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,Clay,UPC Substrate,25,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,Cobble (5-15cm-WA),UPC Substrate,1,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,Large Boulder (50cm-1m-WA),UPC Substrate,1,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,0 (0-10cm),UPC Relief,11,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,1 (>10cm-1m),UPC Relief,17,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,2 (>1m-2m),UPC Relief,2,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,2) Brown (Kelp Holdfast),UPC Cover,5,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,5) Red Algae,UPC Cover,6,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,6) Encrusting Red Algae,UPC Cover,8,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,8) Crustose Coralline,UPC Cover,9,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,Acid Weed,UPC Cover,2,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,Superlayer Brown Algae,UPC Cover,27,Alex  Harnick
bb3f23f0-c2aa-4e24-9811-f649758ec852,Freshwater Bay,United States of America,48.141606,-123.613191,California,07/17/2024,07/18/2024,6,07/18/2024,,,14.0,15.0,Superlayer Acid Weed,UPC Cover,1,Alex  Harnick
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,4) Reef,UPC Substrate,10,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,Pebble (0.5-5cm-WA),UPC Substrate,2,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,Rock (15-25cm-WA),UPC Substrate,5,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,Small Boulder (25-50cm-WA),UPC Substrate,1,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,Large Boulder (50cm-1m-WA),UPC Substrate,8,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,1 (>10cm-1m),UPC Relief,30,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,1) None,UPC Cover,2,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,2) Brown (Kelp Holdfast),UPC Cover,1,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,3) Other Brown Algae (Any Part),UPC Cover,1,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,5) Red Algae,UPC Cover,10,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,6) Encrusting Red Algae,UPC Cover,9,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,8) Crustose Coralline,UPC Cover,7,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,Superlayer Brown Algae,UPC Cover,9,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,Superlayer Mobile Invertebrates,UPC Cover,1,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,1,09/05/2023,,,27.0,25.0,Cobble (5-15cm-WA),UPC Substrate,4,Morgan Murphy-Cannella
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,1) Sand,UPC Substrate,1,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,4) Reef,UPC Substrate,17,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,Pebble (0.5-5cm-WA),UPC Substrate,1,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,Rock (15-25cm-WA),UPC Substrate,2,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,Small Boulder (25-50cm-WA),UPC Substrate,6,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,Shell Hash,UPC Substrate,1,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,1 (>10cm-1m),UPC Relief,29,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,2 (>1m-2m),UPC Relief,1,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,1) None,UPC Cover,2,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,3) Other Brown Algae (Any Part),UPC Cover,3,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,5) Red Algae,UPC Cover,1,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,6) Encrusting Red Algae,UPC Cover,2,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,8) Crustose Coralline,UPC Cover,18,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,9) Sessile Invertebrates,UPC Cover,4,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,Superlayer Brown Algae,UPC Cover,7,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,Superlayer Red Algae,UPC Cover,17,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,2,09/05/2023,,,17.0,15.0,Cobble (5-15cm-WA),UPC Substrate,2,Toby  McLeod
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,3,09/05/2023,,,11.0,15.0,1) Sand,UPC Substrate,1,Jennie De La Cruz
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,3,09/05/2023,,,11.0,15.0,Pebble (0.5-5cm-WA),UPC Substrate,1,Jennie De La Cruz
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,3,09/05/2023,,,11.0,15.0,Rock (15-25cm-WA),UPC Substrate,5,Jennie De La Cruz
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,3,09/05/2023,,,11.0,15.0,Small Boulder (25-50cm-WA),UPC Substrate,2,Jennie De La Cruz
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,3,09/05/2023,,,11.0,15.0,4) Reef,UPC Substrate,18,Jennie De La Cruz
bc5a5fb4-c5b6-41ac-aceb-c5cf981f1211,Burrows Lighthouse,United States of America,48.477268,-122.714451,California,09/05/2023,09/05/2023,3,09/05/2023,,,11.0,15.0,Large Boulder (50cm-1m-WA),UPC Substrate,3,Jennie De La Cruz
